23,1
40,1
25,1
38,1
48,1
8,1
49,1
30,1
31,1
48,1
33,1
24,1
31,1
36,1
37,1
40,1
39,1
31,1
40,1
42,1
31,1
44,1
125,1
46,1
47,1
48,1
50,1
50,1
51,1
17,1
53,1
54,1
55,1
56,1
57,1
58,1
59,1
61,1
61,1
36,1
63,1
64,1
62,1
59,1
67,1
68,1
69,1
70,1
71,1
72,1
55,1
99,1
100,1
101,1
102,1
103,1
104,1
105,1
106,1
107,1
108,1
109,1
110,1
111,1
112,1
113,1
114,1
115,1
115,1
117,1
19,1
119,1
120,1
50,1
123,1
123,1
123,1
125,1
126,1
127,1
129,1
136,1
137,1
121,1
139,1
140,1
141,1
142,1
143,1
13,1
14,1
149,1
28,1
137,1
63,1
1,1
37,1
17,1
4,1
3,1
113,1
7,1
8,1
25,1
10,1
11,1
12,1
13,1
14,1
0,1
16,1
17,1
28,1
19,1
61,1
21,1
22,1
23,1
24,1
25,1
26,1
25,1
28,1
29,1
30,1
31,1
32,1
33,1
24,1
16,1
36,1
0,1
41,1
2,1
0,1
41,1
42,1
118,1
25,1
45,1
122,1
24,1
48,1
52,1
29,1
17,1
122,1
125,1
54,1
73,1
56,1
33,1
58,1
59,1
60,1
61,1
118,1
71,1
0,1
65,1
66,1
67,1
125,1
69,1
24,1
71,1
22,1
99,1
99,1
100,1
101,1
33,1
103,1
104,1
105,1
106,1
107,1
108,1
109,1
101,1
139,1
112,1
113,1
114,1
115,1
115,1
117,1
118,1
119,1
120,1
17,1
24,1
46,1
67,1
127,1
151,1
17,1
87,1
75,1
76,1
77,1
78,1
79,1
80,1
89,1
82,1
83,1
84,1
84,1
86,1
87,1
88,1
89,1
90,1
91,1
92,1
131,1
94,1
95,1
96,1
97,1
98,1
130,1
131,1
132,1
133,1
134,1
135,1
146,1
148,1
14,1
52,1
35,1
66,1
61,1
64,1
6,1
7,1
8,1
53,1
10,1
11,1
12,1
13,1
145,1
15,1
16,1
4,1
47,1
19,1
66,1
56,1
22,1
23,1
64,1
25,1
26,1
27,1
8,1
29,1
30,1
17,1
17,1
8,1
13,1
35,1
36,1
15,1
41,1
31,1
40,1
41,1
65,1
42,1
44,1
27,1
46,1
8,1
8,1
64,1
29,1
3,1
51,1
52,1
54,1
55,1
56,1
103,1
59,1
60,1
61,1
62,1
62,1
5,1
62,1
66,1
15,1
68,1
19,1
62,1
71,1
129,1
73,1
99,1
17,1
101,1
102,1
116,1
105,1
106,1
106,1
107,1
108,1
110,1
110,1
111,1
112,1
113,1
114,1
115,1
116,1
43,1
116,1
119,1
113,1
51,1
124,1
125,1
12,1
127,1
124,1
129,1
139,1
141,1
142,1
143,1
144,1
62,1
149,1
150,1
52,1
0,1
1,1
2,1
121,1
49,1
17,1
6,1
7,1
8,1
10,1
25,1
11,1
12,1
13,1
14,1
15,1
35,1
3,1
24,1
19,1
60,1
21,1
22,1
23,1
24,1
25,1
26,1
27,1
8,1
29,1
30,1
31,1
32,1
33,1
13,1
65,1
40,1
37,1
43,1
41,1
40,1
41,1
42,1
118,1
44,1
45,1
46,1
8,1
8,1
49,1
121,1
51,1
4,1
53,1
54,1
55,1
56,1
57,1
58,1
59,1
60,1
61,1
70,1
63,1
64,1
65,1
66,1
67,1
25,1
69,1
70,1
71,1
72,1
73,1
99,1
100,1
101,1
102,1
58,1
104,1
105,1
106,1
107,1
40,1
109,1
55,1
55,1
112,1
113,1
19,1
115,1
115,1
117,1
118,1
119,1
120,1
121,1
151,1
124,1
108,1
126,1
127,1
118,1
50,1
136,1
138,1
139,1
140,1
141,1
71,1
143,1
144,1
35,1
149,1
150,1
151,1
40,1
1,1
37,1
3,1
4,1
2,1
6,1
7,1
8,1
48,1
25,1
11,1
12,1
13,1
14,1
15,1
16,1
17,1
18,1
19,1
20,1
21,1
22,1
8,1
24,1
25,1
115,1
27,1
8,1
63,1
30,1
0,1
32,1
33,1
2,1
35,1
36,1
37,1
40,1
40,1
40,1
125,1
42,1
72,1
44,1
108,1
46,1
18,1
48,1
151,1
50,1
50,1
52,1
71,1
54,1
55,1
56,1
57,1
58,1
59,1
60,1
60,1
125,1
63,1
5,1
65,1
20,1
67,1
68,1
150,1
70,1
71,1
72,1
55,1
99,1
100,1
101,1
102,1
103,1
104,1
105,1
106,1
107,1
108,1
109,1
110,1
111,1
112,1
113,1
114,1
26,1
115,1
19,1
118,1
119,1
120,1
4,1
122,1
124,1
5,1
126,1
127,1
129,1
141,1
137,1
138,1
139,1
140,1
141,1
151,1
143,1
144,1
2,1
149,1
150,1
151,1
0,1
44,1
102,1
30,1
29,1
17,1
6,1
7,1
8,1
8,1
25,1
11,1
11,1
13,1
14,1
144,1
16,1
17,1
102,1
19,1
61,1
22,1
7,1
24,1
25,1
39,1
48,1
8,1
153,1
32,1
31,1
28,1
33,1
34,1
34,1
36,1
144,1
72,1
19,1
17,1
72,1
17,1
43,1
19,1
45,1
6,1
47,1
44,1
54,1
50,1
51,1
54,1
4,1
54,1
55,1
56,1
57,1
58,1
59,1
60,1
61,1
62,1
63,1
40,1
65,1
66,1
15,1
69,1
69,1
47,1
71,1
72,1
73,1
99,1
100,1
101,1
102,1
103,1
104,1
105,1
106,1
107,1
108,1
109,1
110,1
110,1
112,1
120,1
114,1
38,1
115,1
117,1
118,1
119,1
120,1
50,1
154,1
47,1
47,1
72,1
126,1
127,1
151,1
137,1
137,1
151,1
150,1
43,1
127,1
47,1
149,1
144,1
145,1
17,1
8,1
141,1
78,1
75,1
76,1
77,1
78,1
79,1
103,1
77,1
87,1
83,1
85,1
85,1
87,1
74,1
88,1
89,1
90,1
91,1
92,1
93,1
97,1
95,1
96,1
97,1
98,1
130,1
93,1
132,1
87,1
135,1
135,1
74,1
76,1
0,1
44,1
42,1
20,1
54,1
41,1
6,1
7,1
25,1
48,1
9,1
113,1
12,1
64,1
14,1
13,1
16,1
5,1
125,1
19,1
20,1
21,1
22,1
22,1
104,1
25,1
26,1
31,1
48,1
29,1
56,1
31,1
32,1
33,1
144,1
35,1
5,1
144,1
149,1
26,1
5,1
17,1
42,1
5,1
44,1
125,1
124,1
150,1
57,1
49,1
50,1
50,1
51,1
53,1
137,1
110,1
8,1
8,1
103,1
59,1
21,1
115,1
65,1
29,1
64,1
50,1
66,1
47,1
68,1
11,1
150,1
11,1
72,1
73,1
152,1
100,1
101,1
102,1
103,1
104,1
105,1
106,1
107,1
108,1
109,1
110,1
111,1
112,1
120,1
114,1
26,1
149,1
19,1
118,1
119,1
120,1
60,1
123,1
123,1
124,1
64,1
126,1
67,1
122,1
140,1
137,1
137,1
137,1
139,1
140,1
141,1
141,1
143,1
47,1
14,1
19,1
10,1
151,1
99,1
100,1
101,1
102,1
103,1
104,1
105,1
106,1
107,1
108,1
109,1
110,1
111,1
112,1
101,1
114,1
115,1
115,1
117,1
118,1
112,1
120,1
74,1
75,1
74,1
95,1
87,1
79,1
82,1
81,1
82,1
83,1
84,1
85,1
79,1
76,1
88,1
89,1
90,1
91,1
92,1
95,1
94,1
95,1
96,1
97,1
98,1
131,1
132,1
130,1
134,1
135,1
146,1
76,1
0,1
1,1
31,1
121,1
4,1
16,1
6,1
7,1
8,1
44,1
10,1
11,1
12,1
13,1
14,1
15,1
16,1
5,1
33,1
40,1
60,1
21,1
22,1
46,1
24,1
68,1
26,1
27,1
8,1
29,1
30,1
31,1
32,1
33,1
34,1
24,1
36,1
37,1
38,1
39,1
36,1
72,1
42,1
72,1
28,1
45,1
46,1
47,1
25,1
29,1
50,1
50,1
50,1
53,1
49,1
55,1
56,1
57,1
58,1
59,1
60,1
66,1
62,1
65,1
5,1
65,1
66,1
2,1
68,1
140,1
70,1
71,1
72,1
73,1
86,1
75,1
77,1
79,1
80,1
81,1
82,1
77,1
85,1
85,1
74,1
87,1
88,1
94,1
90,1
91,1
92,1
93,1
94,1
95,1
96,1
97,1
87,1
99,1
100,1
101,1
102,1
103,1
104,1
105,1
106,1
107,1
108,1
109,1
110,1
111,1
112,1
113,1
114,1
115,1
115,1
117,1
118,1
119,1
120,1
103,1
122,1
71,1
122,1
24,1
126,1
127,1
129,1
130,1
78,1
132,1
133,1
134,1
135,1
137,1
151,1
138,1
111,1
139,1
141,1
142,1
143,1
144,1
145,1
146,1
86,1
143,1
150,1
151,1
106,1
17,1
1,1
31,1
121,1
4,1
5,1
6,1
7,1
8,1
9,1
10,1
11,1
12,1
13,1
14,1
15,1
16,1
5,1
33,1
19,1
20,1
21,1
22,1
7,1
40,1
25,1
17,1
45,1
8,1
29,1
30,1
31,1
32,1
33,1
34,1
125,1
64,1
16,1
38,1
39,1
41,1
41,1
42,1
5,1
44,1
45,1
46,1
36,1
48,1
52,1
50,1
49,1
51,1
53,1
54,1
55,1
56,1
57,1
58,1
21,1
20,1
61,1
62,1
63,1
64,1
35,1
66,1
31,1
36,1
26,1
19,1
29,1
44,1
73,1
99,1
100,1
101,1
102,1
103,1
104,1
105,1
106,1
107,1
108,1
58,1
110,1
111,1
112,1
113,1
114,1
115,1
115,1
117,1
118,1
119,1
120,1
121,1
122,1
123,1
122,1
36,1
126,1
127,1
53,1
129,1
136,1
126,1
138,1
139,1
12,1
66,1
142,1
101,1
13,1
14,1
149,1
150,1
151,1
76,1
75,1
76,1
77,1
131,1
79,1
80,1
80,1
82,1
83,1
84,1
84,1
76,1
78,1
88,1
94,1
90,1
91,1
92,1
93,1
94,1
95,1
96,1
97,1
83,1
130,1
131,1
132,1
133,1
146,1
135,1
146,1
82,1
0,1
1,1
37,1
66,1
49,1
17,1
6,1
7,1
8,1
9,1
9,1
11,1
12,1
13,1
14,1
15,1
16,1
17,1
18,1
19,1
20,1
21,1
22,1
23,1
24,1
25,1
38,1
25,1
9,1
29,1
30,1
31,1
32,1
33,1
34,1
70,1
36,1
37,1
38,1
116,1
43,1
38,1
42,1
43,1
51,1
45,1
123,1
47,1
25,1
49,1
50,1
52,1
28,1
53,1
54,1
110,1
21,1
57,1
58,1
59,1
60,1
61,1
62,1
63,1
64,1
65,1
66,1
67,1
68,1
69,1
2,1
71,1
72,1
73,1
99,1
100,1
101,1
102,1
103,1
104,1
105,1
106,1
107,1
108,1
109,1
110,1
111,1
112,1
113,1
114,1
115,1
116,1
117,1
19,1
119,1
120,1
121,1
123,1
123,1
124,1
62,1
126,1
127,1
128,1
129,1
137,1
137,1
138,1
139,1
12,1
141,1
142,1
143,1
144,1
144,1
149,1
150,1
128,1
148,1
75,1
76,1
77,1
131,1
79,1
80,1
81,1
96,1
83,1
84,1
85,1
86,1
131,1
88,1
89,1
90,1
91,1
92,1
93,1
94,1
95,1
96,1
97,1
98,1
130,1
78,1
132,1
133,1
81,1
135,1
146,1
148,1
0,1
1,1
117,1
3,1
54,1
17,1
6,1
7,1
8,1
28,1
10,1
11,1
12,1
34,1
14,1
15,1
16,1
17,1
18,1
19,1
20,1
21,1
22,1
23,1
118,1
25,1
38,1
27,1
28,1
29,1
115,1
31,1
32,1
150,1
125,1
144,1
36,1
67,1
38,1
38,1
41,1
41,1
114,1
118,1
45,1
45,1
46,1
47,1
28,1
49,1
50,1
51,1
35,1
54,1
54,1
110,1
56,1
57,1
58,1
59,1
60,1
61,1
63,1
63,1
70,1
65,1
66,1
45,1
63,1
69,1
70,1
66,1
35,1
73,1
99,1
100,1
101,1
102,1
103,1
104,1
105,1
117,1
107,1
108,1
109,1
110,1
111,1
101,1
113,1
114,1
115,1
116,1
117,1
118,1
119,1
120,1
121,1
122,1
123,1
124,1
17,1
126,1
123,1
142,1
43,1
71,1
137,1
138,1
139,1
140,1
141,1
142,1
143,1
34,1
35,1
12,1
19,1
151,1
74,1
75,1
76,1
77,1
78,1
79,1
80,1
81,1
76,1
83,1
84,1
85,1
86,1
87,1
88,1
89,1
90,1
91,1
92,1
93,1
94,1
95,1
96,1
97,1
98,1
130,1
87,1
132,1
133,1
134,1
135,1
146,1
148,1
36,1
1,1
37,1
30,1
4,1
17,1
6,1
7,1
28,1
10,1
25,1
11,1
12,1
13,1
14,1
15,1
16,1
16,1
18,1
117,1
20,1
21,1
22,1
3,1
24,1
25,1
26,1
27,1
28,1
71,1
30,1
31,1
32,1
33,1
34,1
35,1
36,1
70,1
41,1
31,1
31,1
40,1
42,1
24,1
44,1
45,1
46,1
47,1
28,1
49,1
50,1
50,1
54,1
52,1
54,1
55,1
56,1
57,1
58,1
59,1
60,1
61,1
62,1
63,1
64,1
47,1
66,1
67,1
68,1
69,1
70,1
71,1
72,1
73,1
99,1
100,1
101,1
102,1
103,1
104,1
105,1
106,1
107,1
43,1
109,1
110,1
111,1
112,1
113,1
114,1
115,1
116,1
117,1
118,1
119,1
120,1
3,1
122,1
124,1
46,1
36,1
33,1
127,1
71,1
19,1
137,1
150,1
138,1
32,1
140,1
141,1
142,1
143,1
144,1
145,1
149,1
150,1
138,1
131,1
75,1
87,1
77,1
87,1
79,1
80,1
96,1
82,1
83,1
85,1
85,1
87,1
87,1
88,1
89,1
86,1
91,1
92,1
93,1
94,1
95,1
96,1
97,1
98,1
130,1
93,1
132,1
133,1
134,1
135,1
146,1
148,1
125,1
1,1
35,1
3,1
4,1
30,1
6,1
7,1
8,1
28,1
9,1
11,1
12,1
13,1
14,1
67,1
16,1
121,1
47,1
19,1
20,1
21,1
22,1
23,1
24,1
25,1
38,1
48,1
8,1
71,1
30,1
31,1
32,1
33,1
34,1
145,1
36,1
37,1
38,1
39,1
40,1
24,1
42,1
24,1
44,1
45,1
46,1
47,1
25,1
49,1
50,1
51,1
52,1
46,1
54,1
110,1
56,1
33,1
58,1
59,1
60,1
61,1
62,1
29,1
64,1
47,1
66,1
67,1
68,1
69,1
70,1
71,1
72,1
73,1
99,1
100,1
101,1
102,1
58,1
104,1
105,1
106,1
107,1
108,1
58,1
110,1
111,1
112,1
113,1
19,1
115,1
115,1
117,1
118,1
119,1
120,1
50,1
46,1
122,1
124,1
1,1
126,1
127,1
122,1
129,1
126,1
137,1
138,1
17,1
140,1
141,1
142,1
143,1
144,1
145,1
17,1
150,1
151,1
87,1
75,1
76,1
78,1
131,1
131,1
96,1
81,1
82,1
83,1
84,1
85,1
86,1
131,1
97,1
88,1
90,1
93,1
92,1
93,1
94,1
95,1
96,1
97,1
98,1
74,1
93,1
132,1
133,1
134,1
135,1
146,1
85,1
0,1
28,1
47,1
21,1
4,1
5,1
6,1
7,1
8,1
9,1
10,1
11,1
12,1
20,1
14,1
15,1
16,1
8,1
18,1
19,1
20,1
21,1
22,1
23,1
24,1
25,1
26,1
27,1
28,1
29,1
30,1
31,1
32,1
33,1
34,1
35,1
36,1
2,1
41,1
39,1
41,1
41,1
42,1
43,1
44,1
45,1
46,1
47,1
25,1
142,1
50,1
4,1
61,1
59,1
54,1
110,1
56,1
57,1
58,1
59,1
60,1
61,1
62,1
63,1
64,1
60,1
66,1
67,1
68,1
37,1
70,1
71,1
72,1
111,1
107,1
100,1
113,1
102,1
103,1
104,1
105,1
106,1
107,1
108,1
109,1
110,1
111,1
112,1
113,1
114,1
115,1
116,1
117,1
118,1
119,1
120,1
17,1
54,1
124,1
6,1
36,1
126,1
127,1
60,1
129,1
136,1
126,1
138,1
139,1
140,1
141,1
142,1
143,1
144,1
145,1
149,1
150,1
151,1
0,1
1,1
2,1
21,1
4,1
5,1
141,1
7,1
8,1
9,1
10,1
11,1
12,1
13,1
14,1
15,1
16,1
17,1
18,1
19,1
3,1
21,1
141,1
108,1
24,1
9,1
38,1
27,1
28,1
4,1
30,1
31,1
32,1
33,1
13,1
14,1
36,1
37,1
38,1
39,1
41,1
41,1
42,1
41,1
44,1
45,1
141,1
18,1
48,1
51,1
50,1
51,1
49,1
53,1
49,1
55,1
56,1
32,1
58,1
59,1
60,1
61,1
62,1
63,1
64,1
65,1
66,1
67,1
68,1
69,1
70,1
71,1
72,1
73,1
107,1
100,1
101,1
102,1
109,1
104,1
105,1
106,1
107,1
108,1
109,1
110,1
111,1
112,1
113,1
114,1
115,1
116,1
117,1
118,1
119,1
120,1
61,1
122,1
122,1
123,1
18,1
126,1
127,1
138,1
129,1
136,1
137,1
138,1
139,1
140,1
141,1
141,1
143,1
144,1
145,1
149,1
150,1
136,1
87,1
75,1
76,1
77,1
78,1
79,1
96,1
81,1
82,1
83,1
84,1
133,1
86,1
87,1
88,1
89,1
90,1
91,1
92,1
131,1
94,1
95,1
96,1
97,1
98,1
130,1
131,1
132,1
133,1
134,1
135,1
146,1
148,1
76,1
75,1
76,1
77,1
78,1
79,1
80,1
75,1
82,1
83,1
84,1
85,1
74,1
78,1
88,1
133,1
90,1
91,1
92,1
93,1
94,1
95,1
80,1
97,1
98,1
130,1
79,1
132,1
133,1
134,1
135,1
146,1
86,1
35,1
18,1
67,1
3,1
4,1
5,1
51,1
7,1
8,1
9,1
10,1
11,1
12,1
13,1
14,1
13,1
145,1
125,1
18,1
19,1
20,1
21,1
21,1
23,1
24,1
9,1
26,1
27,1
28,1
29,1
30,1
31,1
32,1
33,1
34,1
144,1
36,1
2,1
38,1
39,1
40,1
40,1
42,1
43,1
44,1
9,1
46,1
47,1
48,1
49,1
50,1
4,1
52,1
53,1
54,1
55,1
63,1
57,1
58,1
59,1
60,1
61,1
62,1
64,1
64,1
65,1
142,1
67,1
62,1
69,1
42,1
71,1
72,1
73,1
99,1
32,1
101,1
102,1
103,1
104,1
105,1
106,1
107,1
108,1
109,1
110,1
111,1
112,1
113,1
114,1
38,1
116,1
117,1
43,1
119,1
120,1
50,1
53,1
123,1
123,1
38,1
138,1
127,1
128,1
129,1
136,1
136,1
138,1
139,1
140,1
141,1
142,1
143,1
144,1
145,1
129,1
43,1
136,1
74,1
75,1
76,1
77,1
87,1
76,1
80,1
81,1
131,1
83,1
131,1
84,1
86,1
87,1
88,1
90,1
91,1
92,1
131,1
94,1
95,1
96,1
97,1
132,1
130,1
78,1
90,1
133,1
134,1
135,1
146,1
148,1
125,1
1,1
2,1
3,1
4,1
5,1
71,1
7,1
25,1
9,1
10,1
11,1
12,1
13,1
13,1
13,1
16,1
17,1
18,1
19,1
20,1
21,1
61,1
23,1
24,1
10,1
38,1
27,1
28,1
29,1
64,1
31,1
32,1
33,1
34,1
35,1
36,1
67,1
25,1
38,1
36,1
125,1
42,1
36,1
44,1
45,1
46,1
125,1
8,1
49,1
50,1
44,1
52,1
10,1
54,1
55,1
56,1
8,1
103,1
59,1
20,1
61,1
13,1
64,1
36,1
13,1
66,1
67,1
41,1
69,1
67,1
71,1
32,1
11,1
121,1
137,1
128,1
123,1
125,1
126,1
127,1
71,1
129,1
137,1
123,1
138,1
139,1
140,1
141,1
142,1
143,1
145,1
145,1
149,1
150,1
123,1
18,1
45,1
2,1
21,1
4,1
3,1
6,1
151,1
8,1
10,1
25,1
11,1
12,1
5,1
14,1
13,1
112,1
17,1
64,1
33,1
20,1
21,1
22,1
23,1
24,1
27,1
39,1
39,1
28,1
63,1
30,1
34,1
32,1
8,1
34,1
145,1
36,1
70,1
38,1
39,1
43,1
40,1
42,1
43,1
44,1
36,1
123,1
47,1
48,1
50,1
50,1
51,1
17,1
10,1
54,1
55,1
56,1
57,1
103,1
59,1
60,1
61,1
125,1
62,1
64,1
64,1
66,1
62,1
36,1
69,1
36,1
71,1
72,1
73,1
63,1
137,1
123,1
123,1
125,1
126,1
127,1
151,1
129,1
137,1
137,1
138,1
103,1
140,1
141,1
142,1
143,1
144,1
16,1
140,1
142,1
123,1
99,1
100,1
101,1
102,1
103,1
31,1
105,1
106,1
107,1
108,1
109,1
55,1
111,1
112,1
101,1
114,1
99,1
69,1
111,1
118,1
119,1
120,1
90,1
75,1
74,1
77,1
131,1
79,1
80,1
82,1
82,1
83,1
85,1
85,1
83,1
83,1
88,1
89,1
90,1
91,1
92,1
93,1
94,1
95,1
80,1
97,1
98,1
130,1
131,1
132,1
133,1
134,1
135,1
146,1
148,1
64,1
1,1
13,1
71,1
52,1
17,1
6,1
63,1
25,1
9,1
10,1
11,1
12,1
13,1
14,1
144,1
16,1
17,1
18,1
19,1
20,1
21,1
22,1
23,1
125,1
10,1
26,1
25,1
28,1
29,1
30,1
31,1
32,1
33,1
34,1
35,1
36,1
37,1
30,1
39,1
64,1
38,1
139,1
43,1
48,1
45,1
53,1
47,1
25,1
4,1
49,1
121,1
52,1
53,1
54,1
110,1
21,1
33,1
58,1
59,1
60,1
61,1
40,1
63,1
64,1
65,1
66,1
67,1
68,1
56,1
70,1
71,1
72,1
73,1
5,1
122,1
53,1
53,1
125,1
126,1
127,1
46,1
129,1
136,1
137,1
138,1
139,1
140,1
141,1
142,1
143,1
144,1
145,1
149,1
150,1
151,1
99,1
26,1
101,1
102,1
109,1
104,1
105,1
106,1
107,1
108,1
109,1
110,1
111,1
112,1
113,1
114,1
115,1
116,1
117,1
118,1
104,1
105,1
76,1
75,1
76,1
77,1
78,1
79,1
82,1
84,1
82,1
83,1
84,1
85,1
86,1
83,1
88,1
89,1
90,1
93,1
92,1
132,1
94,1
95,1
96,1
97,1
98,1
130,1
131,1
90,1
76,1
131,1
135,1
146,1
148,1
64,1
1,1
2,1
6,1
51,1
17,1
6,1
7,1
8,1
129,1
10,1
11,1
42,1
13,1
14,1
13,1
13,1
127,1
18,1
19,1
20,1
21,1
22,1
23,1
24,1
10,1
26,1
27,1
28,1
29,1
30,1
31,1
32,1
33,1
34,1
17,1
36,1
67,1
38,1
39,1
38,1
5,1
42,1
43,1
44,1
13,1
7,1
47,1
10,1
49,1
50,1
51,1
54,1
123,1
54,1
110,1
56,1
57,1
58,1
59,1
20,1
61,1
62,1
63,1
64,1
65,1
66,1
67,1
27,1
69,1
70,1
71,1
72,1
73,1
121,1
122,1
53,1
123,1
125,1
126,1
127,1
9,1
129,1
136,1
53,1
138,1
139,1
140,1
141,1
142,1
143,1
144,1
145,1
149,1
150,1
151,1
99,1
5,1
101,1
102,1
103,1
104,1
105,1
106,1
107,1
108,1
109,1
110,1
111,1
112,1
105,1
114,1
115,1
116,1
117,1
118,1
119,1
120,1
74,1
75,1
76,1
77,1
78,1
79,1
82,1
84,1
82,1
83,1
84,1
84,1
86,1
87,1
88,1
89,1
90,1
91,1
93,1
93,1
94,1
78,1
82,1
97,1
98,1
131,1
131,1
132,1
133,1
77,1
135,1
89,1
82,1
64,1
50,1
114,1
100,1
32,1
59,1
54,1
23,1
18,1
54,1
54,1
139,1
48,1
27,1
18,1
54,1
42,1
118,1
118,1
104,1
125,1
100,1
70,1
33,1
64,1
33,1
117,1
18,1
36,1
18,1
42,1
100,1
48,1
18,1
100,1
102,1
13,1
100,1
100,1
99,1
19,1
19,1
130,1
60,1
76,1
64,1
64,1
76,1
34,1
76,1
4,1
18,1
43,1
49,1
103,1
72,1
99,1
19,1
100,1
118,1
64,1
109,1
36,1
33,1
69,1
139,1
149,1
130,1
64,1
39,1
113,1
65,1
33,1
18,1
119,1
64,1
43,1
122,1
57,1
119,1
18,1
46,1
126,1
101,1
58,1
33,1
46,1
98,1
119,1
139,1
50,1
6,1
125,1
100,1
67,1
47,1
18,1
44,1
27,1
126,1
68,1
99,1
9,1
63,1
126,1
110,1
33,1
39,1
115,1
110,1
140,1
126,1
149,1
149,1
12,1
100,1
11,1
61,1
132,1
132,1
78,1
130,1
131,1
95,1
87,1
98,1
146,1
86,1
74,1
95,1
135,1
96,1
85,1
109,1
90,1
74,1
87,1
131,1
98,1
146,1
134,1
77,1
81,1
130,1
146,1
78,1
123,1
94,1
91,1
130,1
82,1
43,1
1,1
2,1
3,1
50,1
3,1
6,1
7,1
8,1
10,1
10,1
149,1
11,1
13,1
14,1
15,1
16,1
30,1
18,1
19,1
20,1
21,1
22,1
23,1
24,1
25,1
26,1
27,1
28,1
4,1
30,1
31,1
32,1
33,1
13,1
21,1
36,1
43,1
36,1
40,1
24,1
24,1
42,1
43,1
44,1
10,1
127,1
13,1
48,1
54,1
124,1
46,1
127,1
46,1
123,1
55,1
56,1
57,1
58,1
59,1
60,1
61,1
64,1
63,1
64,1
13,1
20,1
24,1
36,1
69,1
24,1
29,1
68,1
73,1
50,1
123,1
46,1
99,1
100,1
101,1
109,1
103,1
25,1
0,1
38,1
6,1
17,1
41,1
100,1
138,1
138,1
28,1
149,1
123,1
142,1
106,1
144,1
14,1
149,1
42,1
122,1
104,1
105,1
105,1
107,1
43,1
103,1
143,1
111,1
41,1
25,1
143,1
115,1
25,1
117,1
118,1
68,1
110,1
76,1
75,1
76,1
77,1
78,1
81,1
80,1
81,1
82,1
83,1
95,1
85,1
74,1
87,1
95,1
89,1
90,1
91,1
92,1
93,1
94,1
95,1
96,1
20,1
98,1
130,1
131,1
132,1
133,1
81,1
135,1
146,1
96,1
0,1
1,1
31,1
3,1
4,1
22,1
108,1
7,1
32,1
10,1
25,1
11,1
12,1
13,1
14,1
15,1
5,1
5,1
47,1
140,1
20,1
21,1
22,1
34,1
24,1
9,1
22,1
25,1
32,1
66,1
20,1
40,1
32,1
47,1
40,1
35,1
41,1
67,1
3,1
39,1
0,1
24,1
42,1
22,1
44,1
71,1
71,1
8,1
32,1
7,1
49,1
127,1
49,1
53,1
49,1
73,1
56,1
57,1
58,1
59,1
60,1
60,1
5,1
